X1,ID,DATE,filed_date,docket,SUBJECT,file_name,url,link_text,FROM,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR
7209,20080919-0123(partial),2008-09-10,2008-09-10,CP08-15-000,US Senator Alexander A Baloga submits comments re an eminent domain issue under CP08-15.Availability: Public,20080919-0123(partial)-11810326.tif; 20080919-0123(partial)-11811594.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810326; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811594,Image; FERC Generated PDF,,,,,,,,,
7210,20080919-0124(partial),2008-09-10,2008-09-10,CP08-15-000,US Senator Ropert Casey forwards comments on behalf of an individual re an eminent domain issue etc under CP08-15.Availability: Privileged,20080919-0124(partial)-11810327.tif; 20080919-0124(partial)-11811623.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810327; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811623,Image; FERC Generated PDF,,,,,,,,,
7198,20080929-0004,2008-09-09,2008-09-17,EC08-124-000,US Representative Christopher Murphy requests FERC's full consideration and review of the sale of FirstLight Power Resources' facilities under EC08-124.Availability: Public,20080929-0004-11815762.tif; 20080929-0004-11816453.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11815762; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11816453,Image; FERC Generated PDF,,,,,,,,,
7200,20080919-0133,2008-09-09,2008-09-16,,US Representative Phil Hare forwards comments on behalf of a constituent re energy cost.Availability: Privileged,20080919-0133-11810487.tif; 20080919-0133-11811724.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810487; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811724,Image; FERC Generated PDF,,,,,,,,,
7201,20080919-0135(partial),2008-09-09,2008-09-16,P-12252-000,US Representative John M McHugh forwards a correspondence from a constituent re Hudson River - Black River Water Regulating District under P-12252.Availability: Public,20080919-0135(partial)-11810396.tif; 20080919-0135(partial)-11811736.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810396; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811736,Image; FERC Generated PDF,,,,,,,,,
7202,20080919-0136(partial),2008-09-09,2008-09-16,P-12252-000,US Representative John M McHugh forwards a correspondence on behalf of an individual re Hudson River - Black River Water Regulating District under P-12252.Availability: Privileged,20080919-0136(partial)-11810397.tif; 20080919-0136(partial)-11811725.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810397; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811725,Image; FERC Generated PDF,,,,,,,,,
7211,20080930-0178(partial),2008-09-09,2008-09-09,P-516-000,Comments of US Senator Lindsey O. Graham on behalf of constituents expressing concerns re Windward Point Yacht Club and Marina under P-516.Availability: Public,20080930-0178(partial)-11818666.tif; 20080930-0178(partial)-11818906.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11818666; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11818906,Image; FERC Generated PDF,,,,,,,,,
7212,20080930-0179(partial),2008-09-08,2008-09-09,P-516-000,US Senator Lindsey Graham forwards a correspondence from constituents re Windward Point Yacht Club and Marina under P-516.Availability: Privileged,20080930-0179(partial)-11818667.tif; 20080930-0179(partial)-11818907.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11818667; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11818907,Image; FERC Generated PDF,,,,,,,,,
7206,20080919-0126,2008-09-03,2008-09-11,,US Senator Jim Webb forwards inquiry from his constituent regarding the lack of reliable electrical power in the City of Bedford.Availability: Privileged,20080919-0126-11810318.tif; 20080919-0126-11811259.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810318; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811259,Image; FERC Generated PDF,,,,,,,,,
7214,20080911-0063,2008-08-30,2008-09-02,P-2082-000,US Representative Wally Herger seeks clarification re certain issues associated with the potential decommissioning of hydroelectric facilities in Northern California under P-2082.Availability: Public,20080911-0063-11801883.tif; 20080911-0063-11802005.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11801883; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11802005,Image; FERC Generated PDF,,,,,,,,,
7216,20080911-0060,2008-08-29,2008-08-29,,"US Senator Dianne Feinstein submits comments re recently formed OTC Global Holdings, a single interdealer for over the counter enegry commodities etc.Availability: Privileged",20080911-0060-11801886.tif; 20080911-0060-11802142.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11801886; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11802142,Image; FERC Generated PDF,,,,,,,,,
7217,20080911-0061,2008-08-29,2008-08-29,,US Senator Arlen Spector forwards a correpondence from her constituent re increase in the gas supply charge.Availability: Privileged,20080911-0061-11801887.tif; 20080911-0061-11802143.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11801887; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11802143,Image; FERC Generated PDF,,,,,,,,,
7215,20080911-0064,2008-08-28,2008-09-02,P-2242-000,Senator Ron Wyden et al expresses their support for the August 21 request by Eugene Water & Electric Board for all of the relicensing settlement parties that the FERC delay issuance of its Notice of Application REA Notice etc under P-2242.Availability: Public,20080911-0064-11801884.tif; 20080911-0064-11802029.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11801884; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11802029,Image; FERC Generated PDF,,,,,,,,,
7219,20080923-0211,2008-08-27,2008-08-27,,Comments of US Representative Thelma D Drake on behalf of a constituent expressing concerns re Dominion Virginia Power etc.Availability: Privileged,20080923-0211-11812401.tif; 20080923-0211-11813149.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11812401; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11813149,Image; FERC Generated PDF,,,,,,,,,
7205,20080919-0132,2008-08-25,2008-09-15,CP06-466-000CP06-467-000,US Representative Thomas M Reynolds submits comments re Columbia Gas Transmission Corp et al under CP06-466 et al.Availability: Public,20080919-0132-11810391.tif; 20080919-0132-11811742.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11810391; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11811742,Image; FERC Generated PDF,,,,,,,,,
7213,20080911-0053,2008-08-25,2008-09-02,CP06-466-000CP06-467-000,US Representative John Peterson submits comments re Columbia Gas Transmission Corp et al under CP06-466 et al.Availability: Public,20080911-0053-11803422.tif; 20080911-0053-11803756.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11803422; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11803756,Image; FERC Generated PDF,,,,,,,,,
7218,20080911-0062,2008-08-20,2008-08-29,P-2210-000,US Representative Virgil Goode express concerns with regard to water flow into and out of Smith Mountain Lake under P-2210.Availability: Public,20080911-0062-11801882.tif; 20080911-0062-11802004.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11801882; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11802004,Image; FERC Generated PDF,,,,,,,,,
7222,20080820-0003,2008-08-12,2008-08-12,ER08-1281-000,Comments of US Senator Charles E Schumer re New York Independent System Operator under ER08-1281.Availability: Public,20080820-0003-11783521.tif; 20080820-0003-11784397.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783521; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11784397,Image; FERC Generated PDF,,,,,,,,,
7225,20080828-0096,2008-08-11,2008-08-11,,US Congressman Allyson Y Schwartz enclosing an inquiry from his constituent re their problem with Transcontinental Pipelines.Availability: Privileged,20080828-0096-11789478.tif; 20080828-0096-11789680.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789478; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789680,Image; FERC Generated PDF,,,,,,,,,
7221,20080814-0224,2008-08-08,2008-08-12,P-2004-249,US Representative Richard Neal submits comments in support of an application for amendment of Project Boundary and for authoriation of Non-Project use of Project Lands and Waters re City of Holyoke Gas & Electric Co's Holyoke Proj-2004.Availability: Public,20080814-0224-11779612.tif; 20080814-0224-11780072.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11779612; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11780072,Image; FERC Generated PDF,,,,,,,,,
7228,20080814-0227,2008-08-08,2008-08-08,P-2004-249,US Representative Richard E Neal provides comments on the application for amendment of Project Boundary and for authorization of Non-Project use of Project Lands and Waters re Holyoke Project under P-2004.Availability: Public,20080814-0227-11779615.tif; 20080814-0227-11780721.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11779615; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11780721,Image; FERC Generated PDF,,,,,,,,,
7223,20080820-0004,2008-08-07,2008-08-12,ER08-1113-000,Doris O Matsui US Representative provides comments concerning the Intergrated Balancing Authority Area energy pricing proposal that the California Independent System Operator recently filed etc under ER08-1113.Availability: Public,20080820-0004-11783522.tif; 20080820-0004-11783900.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783522; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783900,Image; FERC Generated PDF,,,,,,,,,
7226,20080828-0098(partial),2008-08-04,2008-08-11,P-2790-000,US Representative Paul W Hodges forwards a letter on behalf of a constituent re concerns over timing and notification on the Merrimack River under P-2790.Availability: Public,20080828-0098(partial)-11789483.tif; 20080828-0098(partial)-11789697.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789483; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789697,Image; FERC Generated PDF,,,,,,,,,
7227,20080828-0099(partial),2008-08-04,2008-08-11,P-2790-000,US Representative Paul W Hodes forwards a letter on behalf of his constituent regarding concerns over timing and notification on the Merrimack River under P-2790.Availability: Privileged,20080828-0099(partial)-11789484.tif; 20080828-0099(partial)-11789879.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789484; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11789879,Image; FERC Generated PDF,,,,,,,,,
7231,20080813-0281,2008-08-04,2008-08-04,CP06-365-000,US Senator Ron Wyden submits comments re FERC's approcah to permitting LNG Projects under CP06-365.Availability: Public,20080813-0281-11778807.tif; 20080813-0281-11778905.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778807; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778905,Image; FERC Generated PDF,,,,,,,,,
7229,20080813-0285,2008-08-03,2008-08-05,CP07-208-000,US Senator Evan Bayh's request for updates re FERC's response to an individual's March 5th letter re Whitewater River under CP07-208.Availability: Public,20080813-0285-11778811.tif; 20080813-0285-11778907.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778811; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778907,Image; FERC Generated PDF,,,,,,,,,
7220,20080820-0005,2008-08-01,2008-08-13,ER05-1410-000EL05-148-000,Comments of US Senator Benjamin L Cardin re a complaint lodged concerning PJM Interconnection's Reliability Pricing Model under ER05-1410 et al.Availability: Public,20080820-0005-11783523.tif; 20080820-0005-11783928.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783523; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783928,Image; FERC Generated PDF,,,,,,,,,
7224,20080820-0006,2008-07-31,2008-08-11,CP08-31-000,US Representative Jim Gerlach forwards an individual's letter requesting that FERC act on the Transcontinental Gas Pipe Line's Sentinel Project application by 8/1/08 under CP08-31.Availability: Public,20080820-0006-11783555.tif; 20080820-0006-11784471.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11783555; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11784471,Image; FERC Generated PDF,,,,,,,,,
7236,20080813-0286,2008-07-29,2008-07-29,,US Senator Lindsey O Graham forwards comments on behalf of a constituent re right-of-way issue involving Chester County Natural Gas via the economic bypass rules originally established by FERC.Availability: Privileged,20080813-0286-11778414.tif; 20080813-0286-11778996.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778414; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778996,Image; FERC Generated PDF,,,,,,,,,
7237,20080813-0274,2008-07-25,2008-07-28,P-2110-003,"Unites States Senator Herb Kohl provides additional information re the congressional inquiry for Ray Sondelski concerning the issued of public safety and protection of Wisconsin's natural resources in the Wisonsin River, P-2110.Availability: Public",20080813-0274-11778818.tif; 20080813-0274-11778923.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778818; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11778923,Image; FERC Generated PDF,,,,,,,,,
7238,20080806-0193,2008-07-25,2008-07-25,CP06-365-000,House of Representative David Wu submits comments re FERC process in relation to LNG terminal proposal in Oregon- Bradwood Landing under CP06-365.Availability: Public,20080806-0193-11768669.tif; 20080806-0193-11768837.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11768669; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11768837,Image; FERC Generated PDF,,,,,,,,,
7232,20080806-0190,2008-07-24,2008-07-30,DI08-12-000,House of Representative John Oliver on behalf of Crane and Company and their Declaration of Intent concerning the rehabilitation of the Byron Weston Hydro Dam under DI08-12.Availability: Public,20080806-0190-11768677.tif; 20080806-0190-11769078.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11768677; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11769078,Image; FERC Generated PDF,,,,,,,,,
7241,20080731-0201,2008-07-23,2008-07-23,P-2482-000,Congresswomen Kristen Gillibrand expresses her views regarding FERC's application submitted by Erie Boulevard Hydropower LP under P-2482.Availability: Public,20080731-0201-11764624.tif; 20080731-0201-11765168.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11764624; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11765168,Image; FERC Generated PDF,,,,,,,,,
7230,20080806-0177,2008-07-22,2008-08-04,P-9300-020P-9300-000Docket Change,US Representative Niki Tsongas submits a letter as a follow-up to the 3/27/08 letter from the Chairman of FERC re the status of termination of license by implied surrender proceedings for the Appleton Trust Project under P-9300.Availability: Public,20080806-0177-11768809.tif; 20080806-0177-11769298.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11768809; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11769298,Image; FERC Generated PDF,,,,,,,,,
7233,20080806-0184(partial),2008-07-22,2008-07-29,CP08-15-000,"Bill Schuster of the United States House of Representative on behalf of his constituent submits comments re the Steckman Ridge Project in Bedford County, PA under CP08-15.Availability: Privileged",20080806-0184(partial)-11768805.tif; 20080806-0184(partial)-11769296.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11768805; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=11769296,Image; FERC Generated PDF,,,,,,,,,
